,country,year,sex,age,suicides_no,population
37039,Spain,2015,male,25-34 years,241.0,2897590.0
37040,Spain,2015,male,35-54 years,1015.0,7551081.0
37041,Spain,2015,male,5-14 years,7.0,2475209.0
37042,Spain,2015,male,55-74 years,736.0,4750328.0
37043,Spain,2015,male,75+ years,573.0,1693221.0
37176,Sri Lanka,2000,female,15-24 years,504.0,1776940.0
37177,Sri Lanka,2000,female,25-34 years,288.0,1495529.0
37178,Sri Lanka,2000,female,35-54 years,309.0,2394085.0
37179,Sri Lanka,2000,female,5-14 years,27.0,1659830.0
37180,Sri Lanka,2000,female,55-74 years,125.0,1072256.0
37181,Sri Lanka,2000,female,75+ years,40.0,210936.0
37182,Sri Lanka,2000,male,15-24 years,615.0,1815183.0
37183,Sri Lanka,2000,male,25-34 years,873.0,1464384.0
37184,Sri Lanka,2000,male,35-54 years,1521.0,2331906.0
37185,Sri Lanka,2000,male,5-14 years,21.0,1723309.0
37186,Sri Lanka,2000,male,55-74 years,729.0,999107.0
37187,Sri Lanka,2000,male,75+ years,200.0,196877.0
37188,Sri Lanka,2001,female,15-24 years,394.0,1778830.0
37189,Sri Lanka,2001,female,25-34 years,224.0,1503451.0
37190,Sri Lanka,2001,female,35-54 years,244.0,2437630.0
37191,Sri Lanka,2001,female,5-14 years,15.0,1640606.0
37192,Sri Lanka,2001,female,55-74 years,100.0,1109859.0
37193,Sri Lanka,2001,female,75+ years,31.0,222745.0
37194,Sri Lanka,2001,male,15-24 years,508.0,1811743.0
37195,Sri Lanka,2001,male,25-34 years,755.0,1469938.0
37196,Sri Lanka,2001,male,35-54 years,1468.0,2362538.0
37197,Sri Lanka,2001,male,5-14 years,18.0,1699714.0
37198,Sri Lanka,2001,male,55-74 years,671.0,1025106.0
37199,Sri Lanka,2001,male,75+ years,162.0,204801.0
37200,Sri Lanka,2002,female,15-24 years,335.0,1772766.0
37201,Sri Lanka,2002,female,25-34 years,213.0,1514774.0
37202,Sri Lanka,2002,female,35-54 years,204.0,2477980.0
37203,Sri Lanka,2002,female,5-14 years,28.0,1626383.0
37204,Sri Lanka,2002,female,55-74 years,106.0,1153099.0
37205,Sri Lanka,2002,female,75+ years,31.0,234216.0
37206,Sri Lanka,2002,male,15-24 years,520.0,1799884.0
37207,Sri Lanka,2002,male,25-34 years,639.0,1478000.0
37208,Sri Lanka,2002,male,35-54 years,1476.0,2389646.0
37209,Sri Lanka,2002,male,5-14 years,24.0,1682076.0
37210,Sri Lanka,2002,male,55-74 years,641.0,1055685.0
37211,Sri Lanka,2002,male,75+ years,165.0,211446.0
37212,Sri Lanka,2003,female,15-24 years,358.0,1760232.0
37213,Sri Lanka,2003,female,25-34 years,186.0,1529565.0
37214,Sri Lanka,2003,female,35-54 years,218.0,2514643.0
37215,Sri Lanka,2003,female,5-14 years,23.0,1615933.0
37216,Sri Lanka,2003,female,55-74 years,111.0,1200816.0
37217,Sri Lanka,2003,female,75+ years,38.0,245223.0
37218,Sri Lanka,2003,male,15-24 years,509.0,1781707.0
37219,Sri Lanka,2003,male,25-34 years,650.0,1488285.0
37220,Sri Lanka,2003,male,35-54 years,1483.0,2413016.0
37221,Sri Lanka,2003,male,5-14 years,11.0,1668884.0
37222,Sri Lanka,2003,male,55-74 years,690.0,1089743.0
37223,Sri Lanka,2003,male,75+ years,190.0,216549.0
37224,Sri Lanka,2006,female,15-24 years,333.0,1699144.0
37225,Sri Lanka,2006,female,25-34 years,194.0,1594072.0
37226,Sri Lanka,2006,female,35-54 years,198.0,2603293.0
37227,Sri Lanka,2006,female,5-14 years,11.0,1606015.0
37228,Sri Lanka,2006,female,55-74 years,111.0,1344897.0
37229,Sri Lanka,2006,female,75+ years,51.0,276505.0
37230,Sri Lanka,2006,male,15-24 years,423.0,1697398.0
37231,Sri Lanka,2006,male,25-34 years,573.0,1541529.0
37232,Sri Lanka,2006,male,35-54 years,1246.0,2465505.0
37233,Sri Lanka,2006,male,5-14 years,15.0,1650300.0
37234,Sri Lanka,2006,male,55-74 years,649.0,1187973.0
37235,Sri Lanka,2006,male,75+ years,211.0,224927.0
37452,Suriname,2000,female,15-24 years,3.0,40714.0
37453,Suriname,2000,female,25-34 years,6.0,38906.0
37454,Suriname,2000,female,35-54 years,2.0,51969.0
37455,Suriname,2000,female,5-14 years,0.0,48558.0
37456,Suriname,2000,female,55-74 years,3.0,23464.0
37457,Suriname,2000,female,75+ years,0.0,4642.0
37458,Suriname,2000,male,15-24 years,9.0,41743.0
37459,Suriname,2000,male,25-34 years,11.0,40787.0
37460,Suriname,2000,male,35-54 years,15.0,52484.0
37461,Suriname,2000,male,5-14 years,1.0,50922.0
37462,Suriname,2000,male,55-74 years,2.0,21208.0
37463,Suriname,2000,male,75+ years,0.0,3604.0
37464,Suriname,2001,female,15-24 years,1.0,41145.0
37465,Suriname,2001,female,25-34 years,5.0,38844.0
37466,Suriname,2001,female,35-54 years,5.0,53591.0
37467,Suriname,2001,female,5-14 years,0.0,48886.0
37468,Suriname,2001,female,55-74 years,5.0,23944.0
37469,Suriname,2001,female,75+ years,0.0,4854.0
37470,Suriname,2001,male,15-24 years,6.0,42153.0
37471,Suriname,2001,male,25-34 years,21.0,40500.0
37472,Suriname,2001,male,35-54 years,16.0,54230.0
37473,Suriname,2001,male,5-14 years,2.0,51208.0
37474,Suriname,2001,male,55-74 years,10.0,21351.0
37475,Suriname,2001,male,75+ years,1.0,3809.0
37476,Suriname,2002,female,15-24 years,4.0,41713.0
37477,Suriname,2002,female,25-34 years,5.0,38769.0
37478,Suriname,2002,female,35-54 years,4.0,54990.0
37479,Suriname,2002,female,5-14 years,3.0,49195.0
37480,Suriname,2002,female,55-74 years,4.0,24443.0
37481,Suriname,2002,female,75+ years,1.0,5067.0
37482,Suriname,2002,male,15-24 years,10.0,42809.0
37483,Suriname,2002,male,25-34 years,15.0,40239.0
37484,Suriname,2002,male,35-54 years,15.0,55834.0
37485,Suriname,2002,male,5-14 years,1.0,51529.0
37486,Suriname,2002,male,55-74 years,6.0,21592.0
37487,Suriname,2002,male,75+ years,1.0,3996.0
37488,Suriname,2003,female,15-24 years,3.0,42340.0
37489,Suriname,2003,female,25-34 years,6.0,38701.0
37490,Suriname,2003,female,35-54 years,7.0,56259.0
37491,Suriname,2003,female,5-14 years,0.0,49482.0
37492,Suriname,2003,female,55-74 years,3.0,24989.0
37493,Suriname,2003,female,75+ years,0.0,5275.0
37494,Suriname,2003,male,15-24 years,7.0,43597.0
37495,Suriname,2003,male,25-34 years,20.0,39999.0
37496,Suriname,2003,male,35-54 years,15.0,57340.0
37497,Suriname,2003,male,5-14 years,2.0,51886.0
37498,Suriname,2003,male,55-74 years,12.0,21925.0
37499,Suriname,2003,male,75+ years,2.0,4153.0
37500,Suriname,2004,female,15-24 years,6.0,42934.0
37501,Suriname,2004,female,25-34 years,1.0,38640.0
37502,Suriname,2004,female,35-54 years,5.0,57544.0
37503,Suriname,2004,female,5-14 years,2.0,49715.0
37504,Suriname,2004,female,55-74 years,3.0,25602.0
37505,Suriname,2004,female,75+ years,1.0,5466.0
37506,Suriname,2004,male,15-24 years,6.0,44369.0
37507,Suriname,2004,male,25-34 years,8.0,39773.0
37508,Suriname,2004,male,35-54 years,23.0,58839.0
37509,Suriname,2004,male,5-14 years,1.0,52238.0
37510,Suriname,2004,male,55-74 years,10.0,22321.0
37511,Suriname,2004,male,75+ years,1.0,4276.0
37512,Suriname,2005,female,15-24 years,2.0,43456.0
37513,Suriname,2005,female,25-34 years,4.0,38594.0
37514,Suriname,2005,female,35-54 years,2.0,58932.0
37515,Suriname,2005,female,5-14 years,1.0,49858.0
37516,Suriname,2005,female,55-74 years,2.0,26296.0
37517,Suriname,2005,female,75+ years,1.0,5644.0
37518,Suriname,2005,male,15-24 years,12.0,45060.0
37519,Suriname,2005,male,25-34 years,18.0,39566.0
37520,Suriname,2005,male,35-54 years,19.0,60391.0
37521,Suriname,2005,male,5-14 years,2.0,52526.0
37522,Suriname,2005,male,55-74 years,8.0,22765.0
37523,Suriname,2005,male,75+ years,1.0,4357.0
37524,Suriname,2006,female,15-24 years,11.0,43971.0
37525,Suriname,2006,female,25-34 years,6.0,38578.0
37526,Suriname,2006,female,35-54 years,5.0,60541.0
37527,Suriname,2006,female,5-14 years,1.0,49822.0
37528,Suriname,2006,female,55-74 years,5.0,26903.0
37529,Suriname,2006,female,75+ years,0.0,5886.0
37530,Suriname,2006,male,15-24 years,19.0,45741.0
37531,Suriname,2006,male,25-34 years,16.0,39396.0
37532,Suriname,2006,male,35-54 years,37.0,62088.0
37533,Suriname,2006,male,5-14 years,0.0,52660.0
37534,Suriname,2006,male,55-74 years,10.0,23150.0
37535,Suriname,2006,male,75+ years,2.0,4557.0
37536,Suriname,2007,female,15-24 years,10.0,44452.0
